rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect4b_rbd;nalu_mate4b_rbd;prom_lect4b_rbd;prom_mate4b_rbd;dif_lect4b_rbd;dif_mate4b_rbd;difgru_lect4b_rbd;difgru_mate4b_rbd;sigdif_lect4b_rbd;sigdif_mate4b_rbd;siggru_lect4b_rbd;siggru_mate4b_rbd;marca_lect4b_rbd;marca_mate4b_rbd;marcadif_lect4b_rbd;marcadif_mate4b_rbd;palu_eda_ins_lect4b_rbd;palu_eda_ele_lect4b_rbd;palu_eda_ade_lect4b_rbd;palu_eda_ins_mate4b_rbd;palu_eda_ele_mate4b_rbd;palu_eda_ade_mate4b_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno;
1735;3;LICEO PARROQUIAL SAN ANTONIO;5;DE VALPARA?SO;51;VALPARA?SO;5109;VI?A DEL MAR;53;Valparaiso - Isla de Pascua;3;2;4;1;122;123;272;258;-6;-7;-16;-15;0;0;;;;;;;27;27;45.9;36.6;45.5;17.9;0;preliminar20240422v1;20250422;4b;2024
3063;5;ESCUELA CORRALONES;7;DEL MAULE;71;TALCA;7109;SAN CLEMENTE;72;Talca;2;1;2;2;16;16;262;252;15;21;-7;-4;0;1;;;;;;;37.5;18.8;43.8;43.8;37.5;18.8;0;preliminar20240422v1;20250422;4b;2024
2940;8;LICEO CARLOS CONDELL;7;DEL MAULE;71;TALCA;7101;TALCA;72;Talca;2;1;3;1;15;15;263;236;55;16;-14;-26;1;0;;;;;;;46.7;13.3;40;53.3;26.7;20;0;preliminar20240422v1;20250422;4b;2024
2817;7;ESCUELA SAN CRISTOBAL;7;DEL MAULE;73;CURIC?;7308;TENO;71;Curico;2;1;2;2;39;40;298;297;25;38;29;41;1;1;;;;;;;12.8;25.6;61.5;7.5;37.5;55;0;preliminar20240422v1;20250422;4b;2024
10156;7;ESCUELA JARDIN LO PRADO;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13117;LO PRADO;134;Poniente;3;2;3;1;36;39;271;254;17;18;-6;-8;1;1;;;;;;;38.9;13.9;47.2;38.5;48.7;12.8;0;preliminar20240422v1;20250422;4b;2024
25393;6;COLEGIO QUINTO CENTENARIO CORDILLERA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;4;1;34;33;288;264;2;-7;0;-9;0;0;;;;;;;14.7;26.5;58.8;36.4;42.4;21.2;0;preliminar20240422v1;20250422;4b;2024
8828;5;LICEO BICENTENARIO SIMON BOLIVAR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;1;1;4;1;86;86;301;304;19;9;13;31;1;0;;;;;;;11.6;20.9;67.4;3.5;37.2;59.3;0;preliminar20240422v1;20250422;4b;2024
25654;4;COLEGIO EVEREST;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13115;LO BARNECHEA;133;Oriente;4;3;5;1;97;97;305;305;2;0;0;11;0;0;;;;;;;10.3;15.5;74.2;6.2;25.8;68;0;preliminar20240422v1;20250422;4b;2024
5496;8;ESCUELA PARTICULAR QUILLUCO;9;DE LA ARAUCAN?A;92;MALLECO;9207;LUMACO;91;Malleco;3;2;1;2;1;1;;;;;;;;;;;1;1;1;1;0;0;0;0;0;0;0;preliminar20240422v1;20250422;4b;2024
20235;5;GEORGE CHAYTOR ENGLISH COLLEGE;9;DE LA ARAUCAN?A;91;CAUT?N;9101;TEMUCO;92;Cautin Norte;4;3;5;1;65;67;315;305;25;4;10;11;1;0;;;;;;;6.2;12.3;81.5;0;37.3;62.7;0;preliminar20240422v1;20250422;4b;2024
4168;8;ESCUELA GENERAL BERNARDO O HIGGINS;8;DEL BIOB?O;83;BIOB?O;8301;LOS ?NGELES;82;Bio Bio;2;1;3;1;11;12;261;291;9;43;-16;29;0;1;;;;;;;36.4;36.4;27.3;8.3;41.7;50;0;preliminar20240422v1;20250422;4b;2024
25808;3;ESC. BAS. PART. LAS NACIONES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13119;MAIP?;134;Poniente;3;2;2;1;19;17;235;220;-20;-17;-34;-36;-1;-1;;;;;;;57.9;26.3;15.8;64.7;29.4;5.9;0;preliminar20240422v1;20250422;4b;2024
1251;3;ESCUELA BASICA CRISTO REDENTOR;5;DE VALPARA?SO;53;LOS ANDES;5302;CALLE LARGA;52;San Felipe - Los Andes;2;1;2;2;18;19;245;224;-4;-15;-24;-32;0;0;;;;;;;55.6;11.1;33.3;68.4;31.6;0;0;preliminar20240422v1;20250422;4b;2024
14247;6;COLLEGE SAINT ANDRE;5;DE VALPARA?SO;51;VALPARA?SO;5101;VALPARA?SO;53;Valparaiso - Isla de Pascua;4;3;5;1;18;18;269;247;-2;10;-36;-47;0;0;;;;;;;16.7;61.1;22.2;33.3;66.7;0;0;preliminar20240422v1;20250422;4b;2024
2840;1;ESCUELA SUPERIOR DE MOLINA;7;DEL MAULE;73;CURIC?;7304;MOLINA;71;Curico;2;1;2;1;29;30;261;248;-5;2;-8;-8;0;0;;;;;;;31;37.9;31;40;43.3;16.7;0;preliminar20240422v1;20250422;4b;2024
8390;9;ESCUELA HAMBURGO;11;DE AYS?N DEL GENERAL CARL;112;AYS?N;11202;CISNES;111;Coyhaique;6;4;2;2;6;7;257;250;-17;-8;-12;-6;0;0;;;;;;;0;0;0;0;0;0;0;preliminar20240422v1;20250422;4b;2024
22499;5;INSTITUTO INGLES ANTUQUENU;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;2;1;62;64;267;249;16;3;-2;-7;1;0;;;;;;;30.6;33.9;35.5;50;34.4;15.6;0;preliminar20240422v1;20250422;4b;2024
7062;9;ESCUELA RURAL PULLINQUE;14;DE LOS R?OS;141;VALDIVIA;14108;PANGUIPULLI;141;Valdivia;1;1;2;2;15;16;248;243;-17;-3;-21;-13;0;0;;;;;;;46.7;26.7;26.7;43.8;50;6.3;0;preliminar20240422v1;20250422;4b;2024
361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;2;DE ANTOFAGASTA;21;ANTOFAGASTA;2101;ANTOFAGASTA;21;Antofagasta;4;3;5;1;66;63;308;298;4;7;3;4;0;0;;;;;;;9.1;22.7;68.2;12.7;33.3;54;0;preliminar20240422v1;20250422;4b;2024
4560;8;LICEO CHIGUAYANTE;8;DEL BIOB?O;81;CONCEPCI?N;8103;CHIGUAYANTE;83;Concepcion;6;4;1;1;17;17;225;248;-36;8;-33;3;-1;0;;;;;;;58.8;35.3;5.9;47.1;47.1;5.9;0;preliminar20240422v1;20250422;4b;2024
4406;7;ESCUELA BASICA MULCHEN;8;DEL BIOB?O;83;BIOB?O;8305;MULCH?N;82;Bio Bio;2;1;2;1;64;64;274;269;0;-1;5;13;0;0;;;;;;;29.7;26.6;43.8;28.1;45.3;26.6;0;preliminar20240422v1;20250422;4b;2024
26046;0;COLEGIO  MANQUECURA CIUDAD DE LOS VALLES;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13124;PUDAHUEL;134;Poniente;4;3;5;1;130;130;299;297;-1;11;-6;3;0;1;;;;;;;8.5;26.9;64.6;10;36.9;53.1;0;preliminar20240422v1;20250422;4b;2024
1689;6;ESCUELA ORO NEGRO;5;DE VALPARA?SO;51;VALPARA?SO;5103;CONC?N;53;Valparaiso - Isla de Pascua;2;1;3;1;57;58;253;243;12;8;-24;-19;0;0;;;;;;;47.4;17.5;35.1;48.3;36.2;15.5;0;preliminar20240422v1;20250422;4b;2024
40155;2;COLEGIO DIEGO VEL?ZQUEZ;5;DE VALPARA?SO;51;VALPARA?SO;5109;VI?A DEL MAR;53;Valparaiso - Isla de Pascua;3;2;3;1;62;61;266;273;15;24;-11;11;1;1;;;;;;;25.8;50;24.2;23;55.7;21.3;0;preliminar20240422v1;20250422;4b;2024
