rbd;dvrbd;nom_rbd;cod_reg_rbd;nom_reg_rbd;cod_pro_rbd;nom_pro_rbd;cod_com_rbd;nom_com_rbd;cod_deprov_rbd;nom_deprov_rbd;cod_depe1;cod_depe2;cod_grupo;cod_rural_rbd;nalu_lect2m_rbd;nalu_mate2m_rbd;prom_lect2m_rbd;prom_mate2m_rbd;dif_lect2m_rbd;dif_mate2m_rbd;difgru_lect2m_rbd;difgru_mate2m_rbd;sigdif_lect2m_rbd;sigdif_mate2m_rbd;siggru_lect2m_rbd;siggru_mate2m_rbd;marca_lect2m_rbd;marca_mate2m_rbd;marcadif_lect2m_rbd;marcadif_mate2m_rbd;palu_eda_ins_lect2m_rbd;palu_eda_ele_lect2m_rbd;palu_eda_ade_lect2m_rbd;palu_eda_ins_mate2m_rbd;palu_eda_ele_mate2m_rbd;palu_eda_ade_mate2m_rbd;noaplica;codigo_bbdd;fecha_bbdd;grado;agno;
24812;6;COLEGIO POLIV. SAN JOSE DE RENCA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13128;RENCA;134;Poniente;3;2;2;1;73;68;276;318;12;29;35;72;1;1;;;;;;;30.1;27.4;42.5;19.1;22.1;58.8;0;preliminar20240422v1;20250422;2m;2024
8496;4;LICEO JOS? DE SAN MARTIN;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13101;SANTIAGO;131;Centro;2;1;3;1;82;80;229;229;-7;-1;-29;-38;0;0;;;;;;;64.6;20.7;14.6;72.5;25;2.5;0;preliminar20240422v1;20250422;2m;2024
9077;8;COMPLEJO EDUC.MUN. BRIGIDA  WALKER.;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13120;?U?OA;133;Oriente;1;1;3;1;125;114;236;219;;;-22;-48;;;;;;;1;1;54.4;31.2;14.4;79.8;19.3;0.9;0;preliminar20240422v1;20250422;2m;2024
9409;9;LICEO COMERCIAL INSTITUTO SUPERIOR DE;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13130;SAN MIGUEL;131;Centro;5;2;2;1;140;145;252;252;8;8;11;6;0;0;;;;;;;47.1;35.7;17.1;53.8;32.4;13.8;0;preliminar20240422v1;20250422;2m;2024
25393;6;COLEGIO QUINTO CENTENARIO CORDILLERA;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13110;LA FLORIDA;136;Cordillera;3;2;4;1;47;46;257;250;13;10;-12;-36;1;0;;;;;;;36.2;38.3;25.5;54.3;30.4;15.2;0;preliminar20240422v1;20250422;2m;2024
8828;5;LICEO BICENTENARIO SIMON BOLIVAR;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13114;LAS CONDES;133;Oriente;1;1;4;1;65;64;292;343;10;0;23;57;0;0;;;;;;;15.4;32.3;52.3;12.5;21.9;65.6;0;preliminar20240422v1;20250422;2m;2024
20235;5;GEORGE CHAYTOR ENGLISH COLLEGE;9;DE LA ARAUCAN?A;91;CAUT?N;9101;TEMUCO;92;Cautin Norte;4;3;5;1;62;65;293;325;23;30;6;0;1;1;;;;;;;16.1;29;54.8;12.3;26.2;61.5;0;preliminar20240422v1;20250422;2m;2024
4500;4;LICEO ISIDORA AGUIRRE TUPPER;8;DEL BIOB?O;83;BIOB?O;8310;SAN ROSENDO;82;Bio Bio;2;1;2;1;16;8;257;260;-8;;16;;0;;;;;2;;1;43.8;37.5;18.8;0;0;0;0;preliminar20240422v1;20250422;2m;2024
9824;8;COMPLEJO EDUCACIONAL STELLA MARIS;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13105;EL BOSQUE;132;Sur;3;2;2;1;74;78;253;267;-7;35;12;21;0;1;;;;;;;43.2;39.2;17.6;43.6;34.6;21.8;0;preliminar20240422v1;20250422;2m;2024
12077;4;COLEGIO SAN MIGUEL DE LOS ANDES;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;3;1;73;72;248;243;5;-4;-10;-24;0;0;;;;;;;49.3;30.1;20.5;68.1;26.4;5.6;0;preliminar20240422v1;20250422;2m;2024
25061;9;COLEGIO POLIVALENTE RAUL?;13;METROPOLITANA DE SANTIAGO;132;CORDILLERA;13201;PUENTE ALTO;136;Cordillera;3;2;1;1;46;43;242;230;25;16;14;-1;1;0;;;;;;;47.8;41.3;10.9;69.8;20.9;9.3;0;preliminar20240422v1;20250422;2m;2024
22499;5;INSTITUTO INGLES ANTUQUENU;10;DE LOS LAGOS;101;LLANQUIHUE;10101;PUERTO MONTT;101;Llanquihue;3;2;1;1;105;99;230;230;-12;1;2;-1;-1;0;;;;;;;66.7;21;12.4;79.8;15.2;5.1;0;preliminar20240422v1;20250422;2m;2024
361;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;2;DE ANTOFAGASTA;21;ANTOFAGAST;2101;ANTOFAGASTA;21;Antofagasta;4;3;5;1;51;49;289;321;3;9;2;-4;0;0;;;;;;;15.7;37.3;47.1;14.3;36.7;49;0;preliminar20240422v1;20250422;2m;2024
4560;8;LICEO CHIGUAYANTE;8;DEL BIOB?O;81;CONCEPCI?N;8103;CHIGUAYANTE;83;Concepcion;6;4;1;1;32;29;218;226;-8;-12;-10;-5;0;0;;;;;;;78.1;15.6;6.3;72.4;20.7;6.9;0;preliminar20240422v1;20250422;2m;2024
14673;0;COLEGIO NUEVA ERA SIGLO XXI QUILLOTA;5;DE VALPARA?SO;55;QUILLOTA;5501;QUILLOTA;51;Quillota - Petorca;3;2;3;1;35;33;267;264;15;8;9;-3;1;0;;;;;;;40;34.3;25.7;42.4;27.3;30.3;0;preliminar20240422v1;20250422;2m;2024
9183;9;ESC.PARA SORDOS DR. OTTE GABLER;13;METROPOLITANA DE SANTIAGO;131;SANTIAGO;13129;SAN JOAQU?N;131;Centro;3;2;;1;0;0;;;;;;;;;;;;;;;;;;;;;8;preliminar20240422v1;20250422;2m;2024
22691;2;LICEO FRANCISCO HERNANDEZ ORTIZ-PIZARR;10;DE LOS LAGOS;101;LLANQUIHUE;10102;CALBUCO;101;Llanquihue;2;1;1;1;101;102;228;246;-12;19;0;15;-1;1;;;;;;;70.3;20.8;8.9;56.9;29.4;13.7;0;preliminar20240422v1;20250422;2m;2024
